fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,white wine,red wine
0.23140495867768585,0.11333333333333333,0.18072289156626506,0.2116564417177914,0.07154742096505824,0.13541666666666669,0.4078341013824885,0.20994794679005224,0.2204724409448815,0.15730337078651685,0.1594202898550725,1.0,0.0
0.3471074380165289,0.10666666666666665,0.15662650602409642,0.01687116564417178,0.039933444259567394,0.12152777777777778,0.2995391705069124,0.11663774821669648,0.5511811023622046,0.16292134831460675,0.34782608695652173,1.0,0.0
0.19834710743801653,0.14666666666666667,0.18674698795180725,0.015337423312883437,0.043261231281198013,0.13541666666666669,0.2304147465437788,0.03913630229419596,0.4094488188976375,0.09550561797752811,0.7101449275362319,1.0,0.0
0.2479338842975206,0.020000000000000004,0.16265060240963858,0.12269938650306747,0.05823627287853578,0.1527777777777778,0.22580645161290322,0.1432427221900916,0.3622047244094486,0.08426966292134831,0.2753623188405798,1.0,0.0
0.16528925619834706,0.31666666666666665,0.15662650602409642,0.0598159509202454,0.07321131447587355,0.05555555555555555,0.2764976958525346,0.13861577019471838,0.393700787401575,0.1348314606741573,0.1594202898550725,1.0,0.0
0.25619834710743805,0.35666666666666663,0.2530120481927711,0.17484662576687116,0.09650582362728787,0.0798611111111111,0.28801843317972353,0.19587430113745796,0.35433070866141714,0.06741573033707866,0.18840579710144945,1.0,0.0
0.3801652892561983,0.09999999999999999,0.29518072289156627,0.11042944785276074,0.043261231281198013,0.07291666666666666,0.20506912442396313,0.12319259687680884,0.23622047244094446,0.06741573033707866,0.5797101449275364,1.0,0.0
0.20661157024793386,0.12666666666666665,0.30722891566265065,0.10736196319018404,0.06655574043261232,0.11805555555555555,0.4470046082949309,0.16136495083863522,0.3307086614173227,0.1797752808988764,0.2028985507246377,1.0,0.0
0.31404958677685946,0.08,0.18072289156626506,0.2085889570552147,0.0782029950083193,0.18055555555555555,0.47580645161290325,0.22922691343744006,0.3149606299212597,0.1348314606741573,0.1304347826086958,1.0,0.0
0.49586776859504134,0.1933333333333333,0.2349397590361446,0.02914110429447853,0.11647254575707154,0.09374999999999999,0.1359447004608295,0.1962598804704072,0.3307086614173227,0.20786516853932585,0.26086956521739135,0.0,1.0
0.39669421487603296,0.2733333333333333,0.1746987951807229,0.02147239263803681,0.1680532445923461,0.0625,0.2926267281105991,0.1945247734721427,0.14960629921259816,0.9887640449438203,0.26086956521739135,0.0,1.0
0.6694214876033058,0.20666666666666667,0.41566265060240964,0.03374233128834356,0.14309484193011648,0.05555555555555555,0.06682027649769585,0.23693850009639306,0.2834645669291338,0.2191011235955056,0.4057971014492754,0.0,1.0
0.2644628099173554,0.10666666666666665,0.14457831325301204,0.018404907975460124,0.0632279534109817,0.09722222222222221,0.195852534562212,0.10410641989589564,0.44094488188976344,0.11797752808988764,0.2753623188405798,1.0,0.0
0.20661157024793386,0.06000000000000001,0.1385542168674699,0.07822085889570553,0.064891846921797,0.14930555555555555,0.3248847926267281,0.12936186620397194,0.26771653543307083,0.1797752808988764,0.28985507246376807,1.0,0.0
0.15702479338842973,0.08666666666666666,0.15060240963855423,0.007668711656441719,0.043261231281198013,0.08680555555555555,0.1728110599078341,0.05957200694042797,0.44881889763779537,0.16853932584269665,0.49275362318840576,1.0,0.0
0.3553719008264462,0.11333333333333333,0.22891566265060243,0.04907975460122699,0.06988352745424292,0.059027777777777776,0.2834101382488479,0.10969732022363843,0.3700787401574801,0.08988764044943821,0.5072463768115942,1.0,0.0
0.23140495867768585,0.18666666666666665,0.16867469879518077,0.08435582822085888,0.033277870216305995,0.03819444444444444,0.20046082949308755,0.06612685560054032,0.35433070866141714,0.028089887640449437,0.6956521739130437,1.0,0.0
0.23966942148760328,0.1933333333333333,0.15060240963855423,0.02914110429447853,0.03161397670549068,0.0798611111111111,0.17972350230414746,0.07306728359359838,0.3149606299212597,0.07865168539325841,0.536231884057971,1.0,0.0
0.28099173553719003,0.16666666666666669,0.20481927710843376,0.02147239263803681,0.05823627287853578,0.20833333333333334,0.38018433179723504,0.04549836128783369,0.40157480314960603,0.17415730337078655,0.7681159420289856,1.0,0.0
0.28099173553719003,0.08666666666666666,0.21084337349397592,0.21319018404907975,0.064891846921797,0.11805555555555555,0.39631336405529954,0.21380374011953052,0.24409448818897594,0.14044943820224715,0.1304347826086958,1.0,0.0
0.2727272727272727,0.04000000000000001,0.24096385542168677,0.00920245398773006,0.06988352745424292,0.1875,0.2995391705069124,0.11740890688259142,0.44094488188976344,0.41573033707865165,0.26086956521739135,1.0,0.0
0.28099173553719003,0.12000000000000001,0.1927710843373494,0.15030674846625766,0.08818635607321132,0.07638888888888888,0.24884792626728108,0.18295739348371143,0.38582677165354307,0.15168539325842695,0.3623188405797102,1.0,0.0
0.31404958677685946,0.2733333333333333,0.15662650602409642,0.015337423312883437,0.3777038269550749,0.03125,0.18894009216589863,0.18681318681318615,0.29133858267716484,0.3258426966292135,0.18840579710144945,0.0,1.0
0.2644628099173554,0.14666666666666667,0.29518072289156627,0.06288343558282208,0.044925124792013306,0.05555555555555555,0.22811059907834103,0.08656256024677234,0.4094488188976375,0.25842696629213485,0.63768115942029,1.0,0.0
0.36363636363636354,0.22666666666666663,0.29518072289156627,0.03067484662576687,0.1247920133111481,0.10763888888888888,0.11290322580645162,0.2253711201079618,0.47244094488188937,0.29775280898876405,0.10144927536231885,0.0,1.0
0.4297520661157024,0.19999999999999996,0.31927710843373497,0.023006134969325156,0.15474209650582363,0.0625,0.16129032258064516,0.05590900327742432,0.14960629921259816,0.19662921348314605,0.7101449275362319,1.0,0.0
0.23966942148760328,0.15333333333333332,0.20481927710843376,0.09509202453987729,0.08319467554076539,0.1736111111111111,0.4815668202764977,0.1594370541738961,0.46456692913385833,0.1910112359550562,0.3333333333333335,1.0,0.0
0.1900826446280991,0.06666666666666667,0.21686746987951808,0.02147239263803681,0.048252911813643926,0.06597222222222222,0.5610599078341013,0.10005783689994274,0.49606299212598426,0.3202247191011236,0.4782608695652175,1.0,0.0
0.3471074380165289,0.7333333333333333,0.12650602409638556,0.019938650306748466,0.1231281198003328,0.04513888888888888,0.08064516129032258,0.1582803161750519,0.47244094488188937,0.14044943820224715,0.3623188405797102,0.0,1.0
0.23966942148760328,0.2666666666666666,0.012048192771084338,0.024539877300613498,0.11813643926788688,0.12152777777777778,0.24193548387096775,0.156737998843262,0.2834645669291338,0.17415730337078655,0.24637681159420288,0.0,1.0
0.20661157024793386,0.18666666666666665,0.12048192771084339,0.02147239263803681,0.064891846921797,0.16319444444444445,0.42626728110599077,0.11162521688837401,0.3385826771653542,0.16292134831460675,0.2318840579710144,1.0,0.0
0.4132231404958677,0.16666666666666669,0.24698795180722893,0.08128834355828221,0.1064891846921797,0.02083333333333333,0.016129032258064516,0.18257181415076218,0.44094488188976344,0.2247191011235955,0.5942028985507246,0.0,1.0
0.18181818181818177,0.13999999999999996,0.15060240963855423,0.012269938650306747,0.039933444259567394,0.10069444444444443,0.24884792626728108,0.016001542317333417,0.26771653543307083,0.11797752808988764,0.7536231884057971,1.0,0.0
0.512396694214876,0.32,0.14457831325301204,0.024539877300613498,0.11647254575707154,0.0625,0.11981566820276499,0.2311548101021792,0.34645669291338566,0.1910112359550562,0.30434782608695654,0.0,1.0
0.2727272727272727,0.1933333333333333,0.4036144578313254,0.151840490797546,0.059900166389351084,0.16666666666666666,0.3433179723502304,0.2003084634663601,0.3307086614173227,0.12359550561797754,0.10144927536231885,1.0,0.0
0.28925619834710736,0.13333333333333336,0.22289156626506026,0.00920245398773006,0.04991680532445923,0.08680555555555555,0.2142857142857143,0.09388856757277964,0.21259842519685002,0.2247191011235955,0.4057971014492754,1.0,0.0
0.15702479338842973,0.15999999999999998,0.22891566265060243,0.06365030674846625,0.039933444259567394,0.07638888888888888,0.20276497695852536,0.07499518025833751,0.5354330708661417,0.11235955056179776,0.5507246376811596,1.0,0.0
0.1900826446280991,0.12666666666666665,0.18674698795180725,0.05061349693251534,0.0415973377703827,0.1423611111111111,0.30184331797235026,0.09774436090225436,0.393700787401575,0.1348314606741573,0.42028985507246386,1.0,0.0
0.2148760330578512,0.13333333333333336,0.33734939759036153,0.01687116564417178,0.24459234608985025,0.16666666666666666,0.2304147465437788,0.12396375554270378,0.2834645669291338,0.08426966292134831,0.17391304347826075,1.0,0.0
0.19834710743801653,0.05333333333333333,0.1927710843373494,0.007668711656441719,0.044925124792013306,0.2534722222222222,0.41013824884792627,0.07422402159244257,0.3779527559055116,0.10674157303370786,0.4347826086956521,1.0,0.0
0.49586776859504134,0.5333333333333333,0.15060240963855423,0.02914110429447853,0.15806988352745427,0.11805555555555555,0.3433179723502304,0.26778484673221215,0.5275590551181102,0.25280898876404495,0.4637681159420288,0.0,1.0
0.23140495867768585,0.13999999999999996,0.43975903614457834,0.024539877300613498,0.029950083194675542,0.06944444444444443,0.19815668202764977,0.055716213610949694,0.29921259842519676,0.14606741573033705,0.63768115942029,1.0,0.0
0.28925619834710736,0.13333333333333336,0.21686746987951808,0.18558282208588955,0.05158069883527455,0.12847222222222224,0.3087557603686636,0.20994794679005224,0.44094488188976344,0.3202247191011236,0.2318840579710144,1.0,0.0
0.23140495867768585,0.10666666666666665,0.13253012048192772,0.17944785276073622,0.06988352745424292,0.11805555555555555,0.3225806451612903,0.1860420281472912,0.2834645669291338,0.25280898876404495,0.2028985507246377,1.0,0.0
0.28925619834710736,0.08666666666666666,0.1746987951807229,0.015337423312883437,0.0415973377703827,0.09722222222222221,0.25806451612903225,0.08849045691151147,0.44094488188976344,0.15730337078651685,0.4347826086956521,1.0,0.0
0.371900826446281,0.3,0.0,0.012269938650306747,0.1014975041597338,0.017361111111111112,0.018433179723502304,0.1700404858299578,0.40157480314960603,0.2359550561797753,0.28985507246376807,0.0,1.0
0.1735537190082645,0.11333333333333333,0.11445783132530121,0.18098159509202455,0.0632279534109817,0.1701388888888889,0.35944700460829493,0.19645267013688184,0.4803149606299213,0.08988764044943821,0.21739130434782616,1.0,0.0
0.19834710743801653,0.07333333333333332,0.1746987951807229,0.0567484662576687,0.059900166389351084,0.1111111111111111,0.2764976958525346,0.18257181415076218,0.34645669291338566,0.11235955056179776,0.18840579710144945,1.0,0.0
0.28099173553719003,0.31333333333333335,0.05421686746987952,0.013803680981595092,0.1647254575707155,0.05208333333333333,0.33410138248847926,0.1289762868710227,0.2598425196850389,0.19662921348314605,0.17391304347826075,1.0,0.0
0.4049586776859503,0.4666666666666667,0.30722891566265065,0.01687116564417178,0.675540765391015,0.03819444444444444,0.1382488479262673,0.1758241758241752,0.20472440944881853,0.5337078651685394,0.17391304347826075,0.0,1.0
0.20661157024793386,0.2666666666666666,0.024096385542168676,0.007668711656441719,0.06156405990016639,0.10069444444444443,0.2142857142857143,0.10969732022363843,0.393700787401575,0.07865168539325841,0.2318840579710144,1.0,0.0
0.2148760330578512,0.22666666666666663,0.11445783132530121,0.1334355828220859,0.05657237936772046,0.09374999999999999,0.32027649769585254,0.1391941391941387,0.38582677165354307,0.17415730337078655,0.4318840579710146,1.0,0.0
0.2975206611570248,0.3733333333333333,0.04216867469879519,0.018404907975460124,0.15141430948419304,0.024305555555555552,0.03917050691244239,0.17331791016001574,0.44094488188976344,0.20224719101123595,0.2318840579710144,0.0,1.0
0.5537190082644627,0.10666666666666665,0.28313253012048195,0.023006134969325156,0.09484193011647256,0.017361111111111112,0.041474654377880185,0.20609215346057397,0.3228346456692912,0.38202247191011235,0.4347826086956521,0.0,1.0
0.28099173553719003,0.09999999999999999,0.2771084337349398,0.08895705521472393,0.044925124792013306,0.05555555555555555,0.18202764976958527,0.10950453055716025,0.2834645669291338,0.31460674157303375,0.536231884057971,1.0,0.0
0.31404958677685946,0.9999999999999999,0.0,0.023006134969325156,0.21297836938435927,0.01388888888888889,0.006912442396313365,0.14748409485251557,0.5984251968503935,0.10112359550561799,0.42028985507246386,0.0,1.0
0.20661157024793386,0.17333333333333334,0.11445783132530121,0.07975460122699386,0.05324459234608968,0.07291666666666666,0.32027649769585254,0.13861577019471838,0.3228346456692912,0.2303370786516854,0.2753623188405798,1.0,0.0
0.20661157024793386,0.08,0.3493975903614458,0.012269938650306747,0.324459234608985,0.048611111111111105,0.20967741935483872,0.11548101021785229,0.3307086614173227,0.11797752808988764,0.28985507246376807,1.0,0.0
0.5289256198347106,0.30666666666666664,0.22289156626506026,0.22699386503067484,0.34109816971713813,0.1875,0.20506912442396313,0.3196452670136871,0.34645669291338566,0.30898876404494385,0.14492753623188404,0.0,1.0
0.18181818181818177,0.11333333333333333,0.24096385542168677,0.07822085889570553,0.07154742096505824,0.1909722222222222,0.33640552995391704,0.13244650086755172,0.3307086614173227,0.3707865168539326,0.3623188405797102,1.0,0.0
0.2727272727272727,0.08666666666666666,0.16265060240963858,0.12269938650306747,0.0782029950083193,0.08680555555555555,0.24193548387096775,0.1636784268363236,0.16535433070866112,0.16853932584269665,0.21739130434782616,1.0,0.0
0.36363636363636354,0.09999999999999999,0.2530120481927711,0.019938650306748466,0.09983361064891848,0.027777777777777776,0.025345622119815666,0.12820512820512775,0.3700787401574801,0.1797752808988764,0.6231884057971016,0.0,1.0
0.4876033057851239,0.3,0.3614457831325301,0.02147239263803681,0.04991680532445923,0.01388888888888889,0.029953917050691243,0.1684981684981679,0.44094488188976344,0.3595505617977528,0.63768115942029,0.0,1.0
0.36363636363636354,0.12000000000000001,0.26506024096385544,0.010736196319018405,0.06156405990016639,0.02083333333333333,0.14516129032258066,0.14054366685945752,0.3149606299212597,0.2247191011235955,0.3188405797101448,1.0,0.0
0.42148760330578505,0.5299999999999999,0.07831325301204821,0.04371165644171779,0.13144758735440934,0.010416666666666666,0.018433179723502304,0.23693850009639306,0.5511811023622046,0.16853932584269665,0.5072463768115942,0.0,1.0
0.2727272727272727,0.15333333333333332,0.10240963855421688,0.006134969325153375,0.054908485856905165,0.06944444444444443,0.31797235023041476,0.11432427221901165,0.30708661417322825,0.10112359550561799,0.2318840579710144,1.0,0.0
0.2148760330578512,0.12000000000000001,0.29518072289156627,0.08895705521472393,0.04658901830282862,0.12499999999999999,0.35714285714285715,0.15982263350684178,0.5039370078740153,0.17415730337078655,0.24637681159420288,1.0,0.0
0.39669421487603296,0.06666666666666667,0.24096385542168677,0.007668711656441719,0.05158069883527455,0.06597222222222222,0.23271889400921658,0.10005783689994274,0.15748031496062964,0.05617977528089889,0.3188405797101448,1.0,0.0
0.28099173553719003,0.10666666666666665,0.16265060240963858,0.012269938650306747,0.048252911813643926,0.10416666666666666,0.2672811059907834,0.10776942355889929,0.3228346456692912,0.1348314606741573,0.3333333333333335,1.0,0.0
0.4297520661157024,0.2666666666666666,0.1927710843373494,0.03374233128834356,0.1247920133111481,0.06944444444444443,0.2672811059907834,0.21765953344900524,0.4566929133858264,0.2247191011235955,0.2028985507246377,0.0,1.0
0.3223140495867768,0.2533333333333333,0.10843373493975904,0.04141104294478527,0.07487520798668885,0.059027777777777776,0.315668202764977,0.13128976286871108,0.29921259842519676,0.16292134831460675,0.4057971014492754,1.0,0.0
0.2975206611570248,0.12000000000000001,0.18674698795180725,0.10736196319018404,0.0632279534109817,0.17708333333333334,0.39400921658986177,0.17524580682475488,0.30708661417322825,0.1292134831460674,0.1304347826086958,1.0,0.0
0.22314049586776852,0.21999999999999997,0.13253012048192772,0.06441717791411042,0.07154742096505824,0.16666666666666666,0.3133640552995392,0.1443994601889358,0.3149606299212597,0.2247191011235955,0.17391304347826075,1.0,0.0
0.2644628099173554,0.11333333333333333,0.27108433734939763,0.02607361963190184,0.059900166389351084,0.13541666666666669,0.25806451612903225,0.06805475226527946,0.3307086614173227,0.14606741573033705,0.5652173913043479,1.0,0.0
0.1239669421487603,0.14666666666666667,0.18072289156626506,0.00920245398773006,0.033277870216305995,0.08333333333333333,0.20046082949308755,0.005976479660688483,0.44881889763779537,0.10112359550561799,0.8115942028985508,1.0,0.0
0.2148760330578512,0.05333333333333333,0.26506024096385544,0.00920245398773006,0.06988352745424292,0.13194444444444445,0.2672811059907834,0.06689801426643527,0.29133858267716484,0.29775280898876405,0.4782608695652175,1.0,0.0
0.31404958677685946,0.06666666666666667,0.29518072289156627,0.26763803680981596,0.06156405990016639,0.12152777777777778,0.35023041474654376,0.24079429342587488,0.25196850393700787,0.10674157303370786,0.17391304347826075,1.0,0.0
0.1900826446280991,0.14666666666666667,0.28313253012048195,0.012269938650306747,0.06655574043261232,0.1701388888888889,0.41705069124423966,0.10776942355889929,0.35433070866141714,0.1292134831460674,0.21739130434782616,1.0,0.0
0.25619834710743805,0.16666666666666669,0.3734939759036145,0.1058282208588957,0.048252911813643926,0.15625,0.2903225806451613,0.08328513591671438,0.38582677165354307,0.11797752808988764,0.7826086956521741,1.0,0.0
0.22314049586776852,0.15999999999999998,0.07228915662650602,0.16717791411042945,0.039933444259567394,0.11805555555555555,0.3663594470046083,0.19838056680161742,0.3779527559055116,0.05617977528089889,0.14492753623188404,1.0,0.0
0.2479338842975206,0.24666666666666665,0.16867469879518077,0.39033742331288346,0.036605657237936774,0.09027777777777778,0.2672811059907834,0.30537883169462177,0.25196850393700787,0.11235955056179776,0.37681159420289845,1.0,0.0
0.4628099173553719,0.27999999999999997,0.20481927710843376,0.046012269938650305,0.12146422628951732,0.01388888888888889,0.018433179723502304,0.2234432234432262,0.43307086614173196,0.16853932584269665,0.3913043478260869,0.0,1.0
0.39669421487603296,0.17333333333333334,0.21686746987951808,0.012269938650306747,0.059900166389351084,0.03472222222222222,0.26036866359447003,0.1629072681704251,0.3385826771653542,0.14044943820224715,0.2028985507246377,1.0,0.0
0.2479338842975206,0.06666666666666667,0.14457831325301204,0.14110429447852763,0.08153078202994991,0.21875,0.41935483870967744,0.15596684017736706,0.30708661417322825,0.16292134831460675,0.37681159420289845,1.0,0.0
0.33884297520661155,0.11333333333333333,0.21084337349397592,0.09355828220858896,0.04991680532445923,0.07291666666666666,0.1336405529953917,0.12550607287449367,0.14960629921259816,0.15168539325842695,0.3913043478260869,1.0,0.0
0.3471074380165289,0.11333333333333333,0.15662650602409642,0.20552147239263804,0.05657237936772046,0.1388888888888889,0.5576036866359446,0.22151532677848706,0.22834645669291298,0.19662921348314605,0.10144927536231885,1.0,0.0
0.4049586776859503,0.09999999999999999,0.1927710843373494,0.19631901840490798,0.05823627287853578,0.11805555555555555,0.37557603686635943,0.24368613842298004,0.29921259842519676,0.14044943820224715,0.11594202898550732,1.0,0.0
0.2479338842975206,0.04000000000000001,0.10843373493975904,0.012269938650306747,0.0632279534109817,0.10069444444444443,0.1935483870967742,0.08733371891266728,0.417322834645669,0.1797752808988764,0.4637681159420288,1.0,0.0
0.30578512396694213,0.06000000000000001,0.42771084337349397,0.17177914110429449,0.048252911813643926,0.17708333333333334,0.3271889400921659,0.21014073645652687,0.22834645669291298,0.1348314606741573,0.1304347826086958,1.0,0.0
0.31404958677685946,0.43999999999999995,0.0,0.019938650306748466,0.15141430948419304,0.017361111111111112,0.013824884792626727,0.15615962984384169,0.48818897637795233,0.20786516853932585,0.4347826086956521,0.0,1.0
0.14876033057851235,0.22666666666666663,0.20481927710843376,0.02760736196319018,0.021630615640599003,0.11458333333333333,0.20967741935483872,0.03932909196067058,0.3779527559055116,0.08988764044943821,0.6956521739130437,1.0,0.0
0.3471074380165289,0.4233333333333333,0.13253012048192772,0.02607361963190184,0.10981697171381032,0.041666666666666664,0.1728110599078341,0.1883555041449796,0.393700787401575,0.1797752808988764,0.21739130434782616,0.0,1.0
0.4545454545454546,0.17333333333333334,0.29518072289156627,0.10276073619631901,0.07154742096505824,0.10069444444444443,0.3225806451612903,0.20994794679005224,0.3385826771653542,0.2191011235955056,0.3188405797101448,1.0,0.0
0.33884297520661155,0.18,0.12650602409638556,0.019938650306748466,0.1064891846921797,0.15625,0.22119815668202766,0.1791016001542296,0.417322834645669,0.20224719101123595,0.21739130434782616,0.0,1.0
0.28925619834710736,0.13999999999999996,0.1746987951807229,0.061349693251533735,0.033277870216305995,0.09027777777777778,0.3433179723502304,0.11548101021785229,0.2598425196850389,0.022471910112359564,0.37681159420289845,1.0,0.0
0.22314049586776852,0.04000000000000001,0.1927710843373494,0.03220858895705522,0.04658901830282862,0.059027777777777776,0.1912442396313364,0.10198573356468188,0.5196850393700787,0.29213483146067415,0.5072463768115942,1.0,0.0
0.7190082644628099,0.19999999999999996,0.3614457831325301,0.03067484662576687,0.11980033277870218,0.10416666666666666,0.15207373271889402,0.24079429342587488,0.2834645669291338,0.28651685393258425,0.3623188405797102,0.0,1.0
0.18181818181818177,0.15999999999999998,0.1927710843373494,0.06441717791411042,0.05324459234608968,0.13541666666666669,0.4147465437788018,0.10102178523231231,0.3779527559055116,0.1797752808988764,0.4347826086956521,1.0,0.0
0.7355371900826445,0.3466666666666666,0.29518072289156627,0.03374233128834356,0.10981697171381032,0.01388888888888889,0.029953917050691243,0.23693850009639306,0.3149606299212597,0.19662921348314605,0.49275362318840576,0.0,1.0
0.1900826446280991,0.12000000000000001,0.15060240963855423,0.035276073619631906,0.0632279534109817,0.9999999999999999,1.0,0.11625216888374723,0.5511811023622046,0.2359550561797753,0.3623188405797102,1.0,0.0
0.14876033057851235,0.30666666666666664,0.024096385542168676,0.01687116564417178,0.06655574043261232,0.01388888888888889,0.016129032258064516,0.13668787352997924,0.7716535433070866,0.20224719101123595,0.49275362318840576,0.0,1.0
0.38842975206611563,0.06000000000000001,0.29518072289156627,0.12576687116564417,0.064891846921797,0.07638888888888888,0.2350230414746544,0.14632735685367493,0.11023622047244075,0.06741573033707866,0.3623188405797102,1.0,0.0
0.25619834710743805,0.14666666666666667,0.21686746987951808,0.0598159509202454,0.07487520798668885,0.10416666666666666,0.4539170506912442,0.15461731251204824,0.5196850393700787,0.19662921348314605,0.34782608695652173,1.0,0.0
0.31404958677685946,0.08,0.18072289156626506,0.2085889570552147,0.0782029950083193,0.18055555555555555,0.47580645161290325,0.22922691343744006,0.3149606299212597,0.1348314606741573,0.1304347826086958,1.0,0.0
0.2644628099173554,0.14666666666666667,0.22891566265060243,0.21932515337423314,0.03826955074875208,0.2048611111111111,0.40322580645161293,0.21573163678426965,0.34645669291338566,0.2191011235955056,0.18840579710144945,1.0,0.0
0.28925619834710736,0.19,0.29518072289156627,0.02914110429447853,0.13144758735440934,0.13194444444444445,0.2304147465437788,0.18295739348371143,0.48818897637795233,0.31460674157303375,0.4347826086956521,0.0,1.0
0.25619834710743805,0.33333333333333326,0.3493975903614458,0.1165644171779141,0.03826955074875208,0.09722222222222221,0.37557603686635943,0.10873337189126886,0.4251968503937005,0.12359550561797754,0.6086956521739129,1.0,0.0
0.3471074380165289,0.13999999999999996,0.29518072289156627,0.17024539877300612,0.043261231281198013,0.13541666666666669,0.28801843317972353,0.16753422016579833,0.3149606299212597,0.06741573033707866,0.4057971014492754,1.0,0.0
0.33884297520661155,0.12666666666666665,0.16265060240963858,0.01687116564417178,0.0415973377703827,0.08333333333333333,0.2672811059907834,0.07268170426065268,0.1811023622047241,0.16292134831460675,0.5652173913043479,1.0,0.0
0.25619834710743805,0.21333333333333332,0.33734939759036153,0.1625766871165644,0.05657237936772046,0.13541666666666669,0.3133640552995392,0.2003084634663601,0.3149606299212597,0.1348314606741573,0.10144927536231885,1.0,0.0
0.2975206611570248,0.07333333333333332,0.18072289156626506,0.18711656441717792,0.07321131447587355,0.16493055555555555,0.5138248847926267,0.22151532677848706,0.3149606299212597,0.15168539325842695,0.1594202898550725,1.0,0.0
0.2727272727272727,0.08666666666666666,0.22289156626506026,0.02760736196319018,0.028286189683860236,0.07638888888888888,0.21658986175115208,0.061499903605167106,0.3228346456692912,0.08988764044943821,0.49275362318840576,1.0,0.0
0.14876033057851235,0.06666666666666667,0.1746987951807229,0.02607361963190184,0.05158069883527455,0.01388888888888889,0.09447004608294932,0.08000771158665998,0.2598425196850389,0.1292134831460674,0.30434782608695654,1.0,0.0
0.19834710743801653,0.08666666666666666,0.1746987951807229,0.015337423312883437,0.04991680532445923,0.0798611111111111,0.19815668202764977,0.0776942355889716,0.417322834645669,0.15730337078651685,0.4637681159420288,1.0,0.0
0.18181818181818177,0.08,0.15662650602409642,0.007668711656441719,0.039933444259567394,0.12847222222222224,0.14055299539170507,0.046847888953152506,0.3149606299212597,0.08988764044943821,0.5072463768115942,1.0,0.0
0.3471074380165289,0.4999999999999999,0.16265060240963858,0.02147239263803681,0.11813643926788688,0.03472222222222222,0.13133640552995393,0.181415076151918,0.43307086614173196,0.14606741573033705,0.26086956521739135,0.0,1.0
0.2975206611570248,0.08666666666666666,0.16265060240963858,0.00920245398773006,0.05324459234608968,0.09027777777777778,0.2142857142857143,0.10776942355889929,0.35433070866141714,0.06179775280898876,0.26086956521739135,1.0,0.0
0.2644628099173554,0.13999999999999996,0.29518072289156627,0.04907975460122699,0.0632279534109817,0.12499999999999999,0.2995391705069124,0.1289762868710227,0.16535433070866112,0.10112359550561799,0.2028985507246377,1.0,0.0
0.3223140495867768,0.14666666666666667,0.15662650602409642,0.28144171779141103,0.07321131447587355,0.12152777777777778,0.3870967741935484,0.24387892808945466,0.3622047244094486,0.15730337078651685,0.34782608695652173,1.0,0.0
